ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,Bungoma,1036998,Children wasted,1.8,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416073,1416073,Region,..Bungoma,0,,0,1,CNNUTSCWH2,KEDHS2014416073,2014,DHS,938,605,,,2
KEN,Busia,352864,Children wasted,2.2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416074,1416074,Region,..Busia,0,,0,1,CNNUTSCWH2,KEDHS2014416074,2014,DHS,433,529,,,2
KEN,Nyanza,3958136,Children wasted,2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416005,1416080,Region,Nyanza,0,,0,1,CNNUTSCWH2,KEDHS2014416005,2014,DHS,2769,2860,,,1
KEN,Siaya,6474375,Children wasted,0.2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416081,1416081,Region,..Siaya,0,,0,1,CNNUTSCWH2,KEDHS2014416081,2014,DHS,423,465,,,2
KEN,Kisumu,3150057,Children wasted,0.8,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416082,1416082,Region,..Kisumu,0,,0,1,CNNUTSCWH2,KEDHS2014416082,2014,DHS,492,437,,,2
KEN,Homa Bay,6199893,Children wasted,2.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416083,1416083,Region,..Homa Bay,0,,0,1,CNNUTSCWH2,KEDHS2014416083,2014,DHS,621,537,,,2
KEN,Migori,5414179,Children wasted,4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416084,1416084,Region,..Migori,0,,0,1,CNNUTSCWH2,KEDHS2014416084,2014,DHS,526,605,,,2
KEN,Kisii,3142878,Children wasted,1.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416085,1416085,Region,..Kisii,0,,0,1,CNNUTSCWH2,KEDHS2014416085,2014,DHS,511,462,,,2
KEN,Nyamira,7196292,Children wasted,4.1,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416086,1416086,Region,..Nyamira,0,,0,1,CNNUTSCWH2,KEDHS2014416086,2014,DHS,195,354,,,2
KEN,Nairobi,5092235,Children wasted,2.5,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCWH2,KEDHS2014416001,2014,DHS,1643,449,,,2
KEN,Nairobi,5092236,Children wasted,2.5,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WH2,104236050,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCWH2,KEDHS2014416001,2014,DHS,1643,449,,,1
KEN,Coast,343949,Children overweight,3.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416003,1416010,Region,Coast,0,,0,1,CNNUTSCWHP,KEDHS2014416003,2014,DHS,1926,2539,,,1
KEN,Mombasa,1414578,Children overweight,4.2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416011,1416011,Region,..Mombasa,0,,0,1,CNNUTSCWHP,KEDHS2014416011,2014,DHS,456,286,,,2
KEN,Kwale,788047,Children overweight,3.8,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416012,1416012,Region,..Kwale,0,,0,1,CNNUTSCWHP,KEDHS2014416012,2014,DHS,401,442,,,2
KEN,Kilifi,1137809,Children overweight,2.8,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416013,1416013,Region,..Kilifi,0,,0,1,CNNUTSCWHP,KEDHS2014416013,2014,DHS,737,558,,,2
KEN,Tana River,6175689,Children overweight,1.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416014,1416014,Region,..Tana River,0,,0,1,CNNUTSCWHP,KEDHS2014416014,2014,DHS,164,615,,,2
KEN,Lamu,1166741,Children overweight,2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416015,1416015,Region,..Lamu,0,,0,1,CNNUTSCWHP,KEDHS2014416015,2014,DHS,53,346,,,2
KEN,Taita Taveta,3142852,Children overweight,4.2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416016,1416016,Region,..Taita Taveta,0,,0,1,CNNUTSCWHP,KEDHS2014416016,2014,DHS,115,292,,,2
KEN,North Eastern,5484501,Children overweight,2.6,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416008,1416020,Region,North Eastern,0,,0,1,CNNUTSCWHP,KEDHS2014416008,2014,DHS,604,1485,,,1
KEN,Garissa,5782002,Children overweight,2.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416021,1416021,Region,..Garissa,0,,0,1,CNNUTSCWHP,KEDHS2014416021,2014,DHS,228,530,,,2
KEN,Wajir,355125,Children overweight,0.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416022,1416022,Region,..Wajir,0,,0,1,CNNUTSCWHP,KEDHS2014416022,2014,DHS,228,529,,,2
KEN,Mandera,3947190,Children overweight,5.9,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416023,1416023,Region,..Mandera,0,,0,1,CNNUTSCWHP,KEDHS2014416023,2014,DHS,148,426,,,2
KEN,Eastern,3142843,Children overweight,4.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416004,1416030,Region,Eastern,0,,0,1,CNNUTSCWHP,KEDHS2014416004,2014,DHS,2409,3058,,,1
KEN,Marsabit,6408178,Children overweight,1,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416031,1416031,Region,..Marsabit,0,,0,1,CNNUTSCWHP,KEDHS2014416031,2014,DHS,90,437,,,2
KEN,Isiolo,1115847,Children overweight,1.6,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416032,1416032,Region,..Isiolo,0,,0,1,CNNUTSCWHP,KEDHS2014416032,2014,DHS,80,505,,,2
KEN,Meru,5986768,Children overweight,4.9,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416033,1416033,Region,..Meru,0,,0,1,CNNUTSCWHP,KEDHS2014416033,2014,DHS,529,319,,,2
KEN,Tharaka-Nithi,7276962,Children overweight,3.6,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416034,1416034,Region,..Tharaka-Nithi,0,,0,1,CNNUTSCWHP,KEDHS2014416034,2014,DHS,151,269,,,2
KEN,Embu,3149823,Children overweight,3.6,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416035,1416035,Region,..Embu,0,,0,1,CNNUTSCWHP,KEDHS2014416035,2014,DHS,202,267,,,2
KEN,Kitui,7509959,Children overweight,3.1,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416036,1416036,Region,..Kitui,0,,0,1,CNNUTSCWHP,KEDHS2014416036,2014,DHS,486,449,,,2
KEN,Machakos,3376679,Children overweight,5.5,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416037,1416037,Region,..Machakos,0,,0,1,CNNUTSCWHP,KEDHS2014416037,2014,DHS,502,396,,,2
KEN,Makueni,6043417,Children overweight,5.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416038,1416038,Region,..Makueni,0,,0,1,CNNUTSCWHP,KEDHS2014416038,2014,DHS,369,416,,,2
KEN,Central,7809159,Children overweight,6.2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416002,1416040,Region,Central,0,,0,1,CNNUTSCWHP,KEDHS2014416002,2014,DHS,1694,1401,,,1
KEN,Nyandarua,7167544,Children overweight,6.8,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416041,1416041,Region,..Nyandarua,0,,0,1,CNNUTSCWHP,KEDHS2014416041,2014,DHS,248,307,,,2
KEN,Nyeri,1449452,Children overweight,5.9,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416042,1416042,Region,..Nyeri,0,,0,1,CNNUTSCWHP,KEDHS2014416042,2014,DHS,268,295,,,2
KEN,Kirinyaga,4557088,Children overweight,4.5,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416043,1416043,Region,..Kirinyaga,0,,0,1,CNNUTSCWHP,KEDHS2014416043,2014,DHS,185,220,,,2
KEN,Murang'a,3149863,Children overweight,3.1,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416044,1416044,Region,..Murang'a,0,,0,1,CNNUTSCWHP,KEDHS2014416044,2014,DHS,307,284,,,2
KEN,Kiambu,3149846,Children overweight,7.9,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416045,1416045,Region,..Kiambu,0,,0,1,CNNUTSCWHP,KEDHS2014416045,2014,DHS,686,295,,,2
KEN,Rift Valley,3315241,Children overweight,3.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416006,1416050,Region,Rift Valley,0,,0,1,CNNUTSCWHP,KEDHS2014416006,2014,DHS,5466,6608,,,1
KEN,Turkana,4549824,Children overweight,0.2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416051,1416051,Region,..Turkana,0,,0,1,CNNUTSCWHP,KEDHS2014416051,2014,DHS,359,530,,,2
KEN,West Pokot,1181843,Children overweight,1.4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416052,1416052,Region,..West Pokot,0,,0,1,CNNUTSCWHP,KEDHS2014416052,2014,DHS,286,573,,,2
KEN,Samburu,7263720,Children overweight,0.6,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416053,1416053,Region,..Samburu,0,,0,1,CNNUTSCWHP,KEDHS2014416053,2014,DHS,112,534,,,2
KEN,Trans-Nzoia,886866,Children overweight,2.4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416054,1416054,Region,..Trans-Nzoia,0,,0,1,CNNUTSCWHP,KEDHS2014416054,2014,DHS,556,479,,,2
KEN,Uasin Gishu,7617699,Children overweight,5.1,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416055,1416055,Region,..Uasin Gishu,0,,0,1,CNNUTSCWHP,KEDHS2014416055,2014,DHS,482,418,,,2
KEN,Elgeyo Marakwet,3362840,Children overweight,4.5,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416056,1416056,Region,..Elgeyo Marakwet,0,,0,1,CNNUTSCWHP,KEDHS2014416056,2014,DHS,170,410,,,2
KEN,Nandi,6035578,Children overweight,3.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416057,1416057,Region,..Nandi,0,,0,1,CNNUTSCWHP,KEDHS2014416057,2014,DHS,405,467,,,2
KEN,Baringo,5725758,Children overweight,2,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416058,1416058,Region,..Baringo,0,,0,1,CNNUTSCWHP,KEDHS2014416058,2014,DHS,233,431,,,2
KEN,Laikipia,5746674,Children overweight,3.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416059,1416059,Region,..Laikipia,0,,0,1,CNNUTSCWHP,KEDHS2014416059,2014,DHS,211,384,,,2
KEN,Nakuru,6584504,Children overweight,5.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416060,1416060,Region,..Nakuru,0,,0,1,CNNUTSCWHP,KEDHS2014416060,2014,DHS,840,432,,,2
KEN,Narok,1428314,Children overweight,3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416061,1416061,Region,..Narok,0,,0,1,CNNUTSCWHP,KEDHS2014416061,2014,DHS,628,657,,,2
KEN,Kajiado,6487352,Children overweight,4.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416062,1416062,Region,..Kajiado,0,,0,1,CNNUTSCWHP,KEDHS2014416062,2014,DHS,400,435,,,2
KEN,Kericho,3142846,Children overweight,6.6,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416063,1416063,Region,..Kericho,0,,0,1,CNNUTSCWHP,KEDHS2014416063,2014,DHS,311,384,,,2
KEN,Bomet,3134161,Children overweight,3.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416064,1416064,Region,..Bomet,0,,0,1,CNNUTSCWHP,KEDHS2014416064,2014,DHS,472,474,,,2
KEN,Western,3150065,Children overweight,3.4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416007,1416070,Region,Western,0,,0,1,CNNUTSCWHP,KEDHS2014416007,2014,DHS,2476,2124,,,1
KEN,Kakamega,5920545,Children overweight,4.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416071,1416071,Region,..Kakamega,0,,0,1,CNNUTSCWHP,KEDHS2014416071,2014,DHS,845,545,,,2
KEN,Vihiga,7271343,Children overweight,4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416072,1416072,Region,..Vihiga,0,,0,1,CNNUTSCWHP,KEDHS2014416072,2014,DHS,260,445,,,2
KEN,Bungoma,1036999,Children overweight,2.9,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416073,1416073,Region,..Bungoma,0,,0,1,CNNUTSCWHP,KEDHS2014416073,2014,DHS,938,605,,,2
KEN,Busia,352865,Children overweight,2.4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416074,1416074,Region,..Busia,0,,0,1,CNNUTSCWHP,KEDHS2014416074,2014,DHS,433,529,,,2
KEN,Nyanza,3958137,Children overweight,4.4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416005,1416080,Region,Nyanza,0,,0,1,CNNUTSCWHP,KEDHS2014416005,2014,DHS,2769,2860,,,1
KEN,Siaya,6474376,Children overweight,4.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416081,1416081,Region,..Siaya,0,,0,1,CNNUTSCWHP,KEDHS2014416081,2014,DHS,423,465,,,2
KEN,Kisumu,3150069,Children overweight,5.7,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416082,1416082,Region,..Kisumu,0,,0,1,CNNUTSCWHP,KEDHS2014416082,2014,DHS,492,437,,,2
KEN,Homa Bay,6199894,Children overweight,4.1,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416083,1416083,Region,..Homa Bay,0,,0,1,CNNUTSCWHP,KEDHS2014416083,2014,DHS,621,537,,,2
KEN,Migori,5414234,Children overweight,4.4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416084,1416084,Region,..Migori,0,,0,1,CNNUTSCWHP,KEDHS2014416084,2014,DHS,526,605,,,2
KEN,Kisii,3142879,Children overweight,4,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416085,1416085,Region,..Kisii,0,,0,1,CNNUTSCWHP,KEDHS2014416085,2014,DHS,511,462,,,2
KEN,Nyamira,7196293,Children overweight,2.9,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416086,1416086,Region,..Nyamira,0,,0,1,CNNUTSCWHP,KEDHS2014416086,2014,DHS,195,354,,,2
KEN,Nairobi,5092237,Children overweight,5.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCWHP,KEDHS2014416001,2014,DHS,1643,449,,,2
KEN,Nairobi,5092238,Children overweight,5.3,1,KE,Kenya,2014,KE2014DHS,CN_NUTS_C_WHP,104236060,I,416001,1416090,Region,Nairobi,0,,0,1,CNNUTSCWHP,KEDHS2014416001,2014,DHS,1643,449,,,1
KEN,Coast,7525945,Children who started breastfeeding within 1 hour of birth,62.1,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416003,1416010,Region,Coast,0,,0,1,CNBRFIC1HR,KEDHS2014416003,2014,DHS,374,487,,,1
KEN,North Eastern,6727711,Children who started breastfeeding within 1 hour of birth,80.8,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416008,1416020,Region,North Eastern,0,,0,1,CNBRFIC1HR,KEDHS2014416008,2014,DHS,108,276,,,1
KEN,Eastern,4493535,Children who started breastfeeding within 1 hour of birth,64.9,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416004,1416030,Region,Eastern,0,,0,1,CNBRFIC1HR,KEDHS2014416004,2014,DHS,429,558,,,1
KEN,Central,4053157,Children who started breastfeeding within 1 hour of birth,48.1,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416002,1416040,Region,Central,0,,0,1,CNBRFIC1HR,KEDHS2014416002,2014,DHS,312,248,,,1
KEN,Rift Valley,5808975,Children who started breastfeeding within 1 hour of birth,69.4,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416006,1416050,Region,Rift Valley,0,,0,1,CNBRFIC1HR,KEDHS2014416006,2014,DHS,1057,1306,,,1
KEN,Western,7093775,Children who started breastfeeding within 1 hour of birth,52.8,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416007,1416070,Region,Western,0,,0,1,CNBRFIC1HR,KEDHS2014416007,2014,DHS,414,347,,,1
KEN,Nyanza,7846616,Children who started breastfeeding within 1 hour of birth,58.4,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416005,1416080,Region,Nyanza,0,,0,1,CNBRFIC1HR,KEDHS2014416005,2014,DHS,484,504,,,1
KEN,Nairobi,4062951,Children who started breastfeeding within 1 hour of birth,60.8,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416001,1416090,Region,Nairobi,0,,0,1,CNBRFIC1HR,KEDHS2014416001,2014,DHS,366,95,,,2
KEN,Nairobi,4062952,Children who started breastfeeding within 1 hour of birth,60.8,1,KE,Kenya,2014,KE2014DHS,CN_BRFI_C_1HR,104266020,I,416001,1416090,Region,Nairobi,0,,0,1,CNBRFIC1HR,KEDHS2014416001,2014,DHS,366,95,,,1
KEN,Coast,4366722,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,15.8,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416003,1416010,Region,Coast,0,,0,1,CNIYCFCBTB,KEDHS2014416003,2014,DHS,212,295,,,1
KEN,North Eastern,1457228,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,2.4,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416008,1416020,Region,North Eastern,0,,0,1,CNIYCFCBTB,KEDHS2014416008,2014,DHS,60,143,,,1
KEN,Eastern,5674691,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,21.7,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416004,1416030,Region,Eastern,0,,0,1,CNIYCFCBTB,KEDHS2014416004,2014,DHS,284,370,,,1
KEN,Central,56296,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,37.4,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416002,1416040,Region,Central,0,,0,1,CNIYCFCBTB,KEDHS2014416002,2014,DHS,190,151,,,1
KEN,Rift Valley,5692022,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,21.3,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416006,1416050,Region,Rift Valley,0,,0,1,CNIYCFCBTB,KEDHS2014416006,2014,DHS,678,811,,,1
KEN,Western,6757062,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,10.5,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416007,1416070,Region,Western,0,,0,1,CNIYCFCBTB,KEDHS2014416007,2014,DHS,248,213,,,1
KEN,Nyanza,4739623,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,25.7,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416005,1416080,Region,Nyanza,0,,0,1,CNIYCFCBTB,KEDHS2014416005,2014,DHS,274,299,,,1
KEN,Nairobi,4010498,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,37,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416001,1416090,Region,Nairobi,0,,0,1,CNIYCFCBTB,KEDHS2014416001,2014,DHS,213,58,,,2
KEN,Nairobi,4010499,Breastfed children 6-23 months fed both 4+ food groups and the minimum meal frequency,37,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_BTB,104436030,I,416001,1416090,Region,Nairobi,0,,0,1,CNIYCFCBTB,KEDHS2014416001,2014,DHS,213,58,,,1
KEN,Coast,5612222,Non-breastfed children 6-23 months with 3 IYCF practices,7.3,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_3PN,104436090,I,416003,1416010,Region,Coast,0,,0,1,CNIYCFC3PN,KEDHS2014416003,2014,DHS,41,45,,,1
KEN,North Eastern,6442507,Non-breastfed children 6-23 months with 3 IYCF practices,4,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_3PN,104436090,I,416008,1416020,Region,North Eastern,0,,0,1,CNIYCFC3PN,KEDHS2014416008,2014,DHS,18,49,,,1
KEN,Eastern,3855078,Non-breastfed children 6-23 months with 3 IYCF practices,15.2,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_3PN,104436090,I,416004,1416030,Region,Eastern,0,,0,1,CNIYCFC3PN,KEDHS2014416004,2014,DHS,33,44,,,1
KEN,Central,3143177,Non-breastfed children 6-23 months with 3 IYCF practices,10.7,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_3PN,104436090,I,416002,1416040,Region,Central,0,,0,1,CNIYCFC3PN,KEDHS2014416002,2014,DHS,49,38,,,1
KEN,Rift Valley,7674275,Non-breastfed children 6-23 months with 3 IYCF practices,14.5,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_3PN,104436090,I,416006,1416050,Region,Rift Valley,0,,0,1,CNIYCFC3PN,KEDHS2014416006,2014,DHS,110,159,,,1
KEN,Western,1430641,Non-breastfed children 6-23 months with 3 IYCF practices,9.1,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_3PN,104436090,I,416007,1416070,Region,Western,0,,0,1,CNIYCFC3PN,KEDHS2014416007,2014,DHS,51,46,,,1
KEN,Nyanza,5836266,Non-breastfed children 6-23 months with 3 IYCF practices,18.2,1,KE,Kenya,2014,KE2014DHS,CN_IYCF_C_3PN,104436090,I,416005,1416080,Region,Nyanza,0,,0,1,CNIYCFC3PN,KEDHS2014416005,2014,DHS,68,74,,,1
KEN,Coast,310639,Households with iodized salt,98.5,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416003,1416010,Region,Coast,0,,0,1,CNIODZHIOD,KEDHS2014416003,2014,DHS,3275,4140,,,1
KEN,Mombasa,4493549,Households with iodized salt,99.9,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416011,1416011,Region,..Mombasa,0,,0,1,CNIODZHIOD,KEDHS2014416011,2014,DHS,1113,717,,,2
KEN,Kwale,788461,Households with iodized salt,98.7,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416012,1416012,Region,..Kwale,0,,0,1,CNIODZHIOD,KEDHS2014416012,2014,DHS,644,660,,,2
KEN,Kilifi,1111665,Households with iodized salt,96.9,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416013,1416013,Region,..Kilifi,0,,0,1,CNIODZHIOD,KEDHS2014416013,2014,DHS,930,737,,,2
KEN,Tana River,5722577,Households with iodized salt,99.7,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416014,1416014,Region,..Tana River,0,,0,1,CNIODZHIOD,KEDHS2014416014,2014,DHS,196,670,,,2
KEN,Lamu,1167201,Households with iodized salt,89.2,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416015,1416015,Region,..Lamu,0,,0,1,CNIODZHIOD,KEDHS2014416015,2014,DHS,97,650,,,2
KEN,Taita Taveta,5271316,Households with iodized salt,99.9,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416016,1416016,Region,..Taita Taveta,0,,0,1,CNIODZHIOD,KEDHS2014416016,2014,DHS,295,706,,,2
KEN,North Eastern,5603514,Households with iodized salt,98.3,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416008,1416020,Region,North Eastern,0,,0,1,CNIODZHIOD,KEDHS2014416008,2014,DHS,573,1466,,,1
KEN,Garissa,7468722,Households with iodized salt,96.9,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416021,1416021,Region,..Garissa,0,,0,1,CNIODZHIOD,KEDHS2014416021,2014,DHS,230,561,,,2
KEN,Wajir,317082,Households with iodized salt,99.3,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416022,1416022,Region,..Wajir,0,,0,1,CNIODZHIOD,KEDHS2014416022,2014,DHS,173,434,,,2
KEN,Mandera,3396698,Households with iodized salt,99.3,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416023,1416023,Region,..Mandera,0,,0,1,CNIODZHIOD,KEDHS2014416023,2014,DHS,169,471,,,2
KEN,Eastern,3382528,Households with iodized salt,99.6,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416004,1416030,Region,Eastern,0,,0,1,CNIODZHIOD,KEDHS2014416004,2014,DHS,4905,5789,,,1
KEN,Marsabit,7838226,Households with iodized salt,100,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416031,1416031,Region,..Marsabit,0,,0,1,CNIODZHIOD,KEDHS2014416031,2014,DHS,127,615,,,2
KEN,Isiolo,1115703,Households with iodized salt,98.2,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416032,1416032,Region,..Isiolo,0,,0,1,CNIODZHIOD,KEDHS2014416032,2014,DHS,113,676,,,2
KEN,Meru,7201569,Households with iodized salt,100,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416033,1416033,Region,..Meru,0,,0,1,CNIODZHIOD,KEDHS2014416033,2014,DHS,1275,766,,,2
KEN,Tharaka-Nithi,6742113,Households with iodized salt,99.4,1,KE,Kenya,2014,KE2014DHS,CN_IODZ_H_IOD,104531050,I,416034,1416034,Region,..Tharaka-Nithi,0,,0,1,CNIODZHIOD,KEDHS2014416034,2014,DHS,330,645,,,2
