Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (FBS),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5301,Domestic supply quantity,2019,2019,1000 t,280.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5301,Domestic supply quantity,2020,2020,1000 t,353.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5301,Domestic supply quantity,2021,2021,1000 t,484.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5301,Domestic supply quantity,2022,2022,1000 t,700.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5301,Domestic supply quantity,2023,2023,1000 t,455.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2010,2010,1000 t,34.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2011,2011,1000 t,53.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2012,2012,1000 t,94.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2013,2013,1000 t,93.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2014,2014,1000 t,170.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2015,2015,1000 t,205.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2016,2016,1000 t,147.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2017,2017,1000 t,94.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2018,2018,1000 t,113.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2019,2019,1000 t,45.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2020,2020,1000 t,53.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2021,2021,1000 t,68.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2022,2022,1000 t,113.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5521,Feed,2023,2023,1000 t,97.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2010,2010,1000 t,13.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2011,2011,1000 t,14.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2012,2012,1000 t,20.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2013,2013,1000 t,22.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2014,2014,1000 t,25.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2015,2015,1000 t,31.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2016,2016,1000 t,30.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2017,2017,1000 t,17.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2018,2018,1000 t,24.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2019,2019,1000 t,14.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2020,2020,1000 t,20.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2021,2021,1000 t,16.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2022,2022,1000 t,15.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5527,Seed,2023,2023,1000 t,16.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2010,2010,1000 t,12.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2011,2011,1000 t,12.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2012,2012,1000 t,20.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2013,2013,1000 t,22.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2014,2014,1000 t,29.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2015,2015,1000 t,35.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2016,2016,1000 t,28.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2017,2017,1000 t,19.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2018,2018,1000 t,26.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2019,2019,1000 t,28.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2020,2020,1000 t,32.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2021,2021,1000 t,30.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2022,2022,1000 t,7.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5123,Losses,2023,2023,1000 t,12.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2013,2013,1000 t,0.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2014,2014,1000 t,0.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2015,2015,1000 t,0.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2016,2016,1000 t,0.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2017,2017,1000 t,0.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2018,2018,1000 t,0.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2019,2019,1000 t,0.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2020,2020,1000 t,0.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2021,2021,1000 t,0.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2022,2022,1000 t,0.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5171,Tourist consumption,2023,2023,1000 t,0.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2010,2010,1000 t,0.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2011,2011,1000 t,0.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2012,2012,1000 t,0.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2013,2013,1000 t,0.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2014,2014,1000 t,0.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2015,2015,1000 t,0.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2016,2016,1000 t,0.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2017,2017,1000 t,0.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2018,2018,1000 t,-2.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2019,2019,1000 t,0.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2020,2020,1000 t,0.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2021,2021,1000 t,46.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2022,2022,1000 t,57.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5170,Residuals,2023,2023,1000 t,24.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2010,2010,1000 t,135.000000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2011,2011,1000 t,146.000000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2012,2012,1000 t,196.000000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2013,2013,1000 t,198.000000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2014,2014,1000 t,262.000000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2015,2015,1000 t,222.000000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2016,2016,1000 t,199.000000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2017,2017,1000 t,160.000000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2018,2018,1000 t,161.000000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2019,2019,1000 t,193.000000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2020,2020,1000 t,248.000000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2021,2021,1000 t,324.000000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2022,2022,1000 t,509.000000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",5142,Food,2023,2023,1000 t,307.000000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2010,2010,kg/cap,3.240000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2011,2011,kg/cap,3.420000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2012,2012,kg/cap,4.470000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2013,2013,kg/cap,4.400000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2014,2014,kg/cap,5.690000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2015,2015,kg/cap,4.720000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2016,2016,kg/cap,4.130000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2017,2017,kg/cap,3.250000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2018,2018,kg/cap,3.210000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2019,2019,kg/cap,3.770000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2020,2020,kg/cap,4.750000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2021,2021,kg/cap,6.100000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2022,2022,kg/cap,9.380000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",645,Food supply quantity (kg/capita/yr),2023,2023,kg/cap,5.540000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2010,2010,kcal/cap/d,27.990000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2011,2011,kcal/cap/d,29.770000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2012,2012,kcal/cap/d,38.570000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2013,2013,kcal/cap/d,37.990000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2014,2014,kcal/cap/d,48.950000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2015,2015,kcal/cap/d,40.690000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2016,2016,kcal/cap/d,35.780000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2017,2017,kcal/cap/d,28.510000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2018,2018,kcal/cap/d,28.010000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2019,2019,kcal/cap/d,32.760000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2020,2020,kcal/cap/d,41.590000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2021,2021,kcal/cap/d,54.350000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2022,2022,kcal/cap/d,83.350000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",664,Food supply (kcal/capita/day),2023,2023,kcal/cap/d,48.980000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2010,2010,million Kcal,424969.400000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2011,2011,million Kcal,464662.800000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2012,2012,million Kcal,617889.500000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2013,2013,million Kcal,623857.270000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2014,2014,million Kcal,822721.170000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2015,2015,million Kcal,699402.400000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2016,2016,million Kcal,628708.570000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2017,2017,million Kcal,511895.130000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2018,2018,million Kcal,513228.840000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2019,2019,million Kcal,612290.930000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2020,2020,million Kcal,792618.860000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2021,2021,million Kcal,1055714.190000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2022,2022,million Kcal,1650575.950000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",661,Food supply (kcal),2023,2023,million Kcal,989380.570000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2010,2010,g/cap/d,1.910000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2011,2011,g/cap/d,2.040000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2012,2012,g/cap/d,2.640000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2013,2013,g/cap/d,2.600000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2014,2014,g/cap/d,3.330000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2015,2015,g/cap/d,2.780000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2016,2016,g/cap/d,2.450000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2017,2017,g/cap/d,1.960000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2018,2018,g/cap/d,1.930000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2019,2019,g/cap/d,2.250000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2020,2020,g/cap/d,2.870000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2021,2021,g/cap/d,3.710000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2022,2022,g/cap/d,5.720000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",674,Protein supply quantity (g/capita/day),2023,2023,g/cap/d,3.380000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2010,2010,t,29013.020000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2011,2011,t,31887.480000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2012,2012,t,42239.500000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2013,2013,t,42648.540000,I,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2014,2014,t,55981.430000,I,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2015,2015,t,47807.820000,I,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2016,2016,t,43083.870000,I,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2017,2017,t,35283.790000,I,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2018,2018,t,35368.990000,I,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2019,2019,t,42105.430000,I,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2020,2020,t,54655.950000,I,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2021,2021,t,72042.500000,I,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2022,2022,t,113215.020000,I,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",671,Protein supply quantity (t),2023,2023,t,68283.140000,I,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2010,2010,g/cap/d,0.170000,E,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2011,2011,g/cap/d,0.180000,E,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2012,2012,g/cap/d,0.230000,E,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2013,2013,g/cap/d,0.230000,E,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2014,2014,g/cap/d,0.300000,E,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2015,2015,g/cap/d,0.250000,E,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2016,2016,g/cap/d,0.220000,E,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2017,2017,g/cap/d,0.170000,E,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2018,2018,g/cap/d,0.170000,E,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2019,2019,g/cap/d,0.200000,E,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2020,2020,g/cap/d,0.250000,E,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2021,2021,g/cap/d,0.400000,E,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2022,2022,g/cap/d,0.610000,E,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",684,Fat supply quantity (g/capita/day),2023,2023,g/cap/d,0.370000,E,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",681,Fat supply quantity (t),2010,2010,t,2569.260000,I,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",681,Fat supply quantity (t),2011,2011,t,2841.880000,I,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",681,Fat supply quantity (t),2012,2012,t,3751.130000,I,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,2549,'S2549,"Pulses, Other and products",681,Fat supply quantity (t),2013,2013,t,3735.580000,I,
